Time,,Brake Pressure Rear
s,,kPa
,,
,,
63.46,,2412
63.47,,2437
63.48,,2564
63.49,,2551
63.5,,2538
63.51,,2500
63.52,,2450
63.53,,2463
63.54,,2349
63.55,,2437
63.56,,2387
63.57,,2336
63.58,,2324
63.59,,2273
63.6,,2298
63.61,,2298
63.62,,2185
63.63,,2286
63.64,,2273
63.65,,2223
63.66,,2223
63.67,,2109
63.68,,2058
63.69,,1907
63.7,,1679
63.71,,1705
63.72,,1768
63.73,,1679
63.74,,1591
63.75,,1591
63.76,,1503
63.77,,1515
63.78,,1477
63.79,,1313
63.8,,1263
63.81,,1187
63.82,,1010
63.83,,821
63.84,,745
63.85,,669
63.86,,568
63.87,,505
63.88,,454
63.89,,391
63.9,,391
63.91,,341
63.92,,303
63.93,,303
63.94,,315
63.95,,315
63.96,,328
63.97,,315
63.98,,315
63.99,,378
64,,404
64.01,,404
64.02,,416
64.03,,416
64.04,,416
64.05,,416
64.06,,391
64.07,,416
64.08,,416
64.09,,404
64.1,,404
64.11,,378
64.12,,366
64.13,,315
64.14,,265
64.15,,265
64.16,,227
64.17,,202
64.18,,202
64.19,,189
64.2,,176
64.21,,176
64.22,,176
64.23,,202
64.24,,202
64.25,,202
64.26,,202
64.27,,202
64.28,,202
64.29,,202
64.3,,202
64.31,,239
64.32,,239
64.33,,239
64.34,,252
64.35,,252
64.36,,252
64.37,,239
64.38,,252
64.39,,252
64.4,,265
64.41,,252
64.42,,252
64.43,,239
64.44,,227
64.45,,189
64.46,,189
64.47,,176
64.48,,151
64.49,,138
64.5,,113
64.51,,88
64.52,,63
64.53,,37
64.54,,12
64.55,,12
64.56,,0
64.57,,0
64.58,,0
64.59,,0
64.6,,0
64.61,,0
64.62,,0
64.63,,0
64.64,,0
64.65,,0
64.66,,0
64.67,,0
64.68,,0
64.69,,0
64.7,,0
64.71,,0
64.72,,0
64.73,,0
64.74,,0
64.75,,0
64.76,,0
64.77,,0
64.78,,0
64.79,,0
64.8,,0
64.81,,0
64.82,,0
64.83,,0
64.84,,0
64.85,,0
64.86,,0
64.87,,0
64.88,,0
64.89,,0
64.9,,0
64.91,,0
64.92,,0
64.93,,0
64.94,,0
64.95,,0
64.96,,0
64.97,,0
64.98,,0
64.99,,0
65,,0
65.01,,0
65.02,,0
65.03,,0
65.04,,0
65.05,,0
65.06,,0
65.07,,0
65.08,,0
65.09,,0
65.1,,0
65.11,,0
65.12,,0
65.13,,0
65.14,,0
65.15,,0
65.16,,0
65.17,,0
65.18,,0
65.19,,0
65.2,,0
65.21,,0
65.22,,0
65.23,,0
65.24,,0
65.25,,0
65.26,,0
65.27,,0
65.28,,0
65.29,,0
65.3,,0
65.31,,0
65.32,,0
65.33,,0
65.34,,0
65.35,,0
65.36,,0
65.37,,0
65.38,,0
65.39,,0
65.4,,0
65.41,,0
65.42,,0
65.43,,0
65.44,,0
65.45,,0
65.46,,0
65.47,,0
65.48,,0
65.49,,0
65.5,,0
65.51,,0
65.52,,0
65.53,,0
65.54,,0
65.55,,12
65.56,,0
65.57,,0
65.58,,0
65.59,,0
65.6,,0
65.61,,0
65.62,,0
65.63,,0
65.64,,0
65.65,,0
65.66,,0
65.67,,0
65.68,,0
65.69,,0
65.7,,0
65.71,,0
65.72,,0
65.73,,0
65.74,,0
65.75,,0
65.76,,0
65.77,,0
65.78,,0
65.79,,0
65.8,,0
65.81,,0
65.82,,0
65.83,,0
65.84,,0
65.85,,0
65.86,,0
65.87,,0
65.88,,0
65.89,,0
65.9,,0
65.91,,0
65.92,,0
65.93,,0
65.94,,0
65.95,,0
65.96,,0
65.97,,0
65.98,,0
65.99,,0
66,,0
66.01,,0
66.02,,0
66.03,,0
66.04,,0
66.05,,0
66.06,,0
66.07,,0
66.08,,0
66.09,,0
66.1,,0
66.11,,0
66.12,,0
66.13,,0
66.14,,0
66.15,,0
66.16,,0
66.17,,0
66.18,,0
66.19,,0
66.2,,0
66.21,,0
66.22,,0
66.23,,0
66.24,,0
66.25,,0
66.26,,0
66.27,,0
66.28,,0
66.29,,0
66.3,,0
66.31,,0
66.32,,0
66.33,,0
66.34,,0
66.35,,0
66.36,,0
66.37,,0
66.38,,0
66.39,,0
66.4,,0
66.41,,0
66.42,,0
66.43,,0
66.44,,0
66.45,,0
66.46,,0
66.47,,0
66.48,,0
66.49,,0
66.5,,0
66.51,,0
66.52,,0
66.53,,0
66.54,,0
66.55,,0
66.56,,0
66.57,,0
66.58,,0
66.59,,0
66.6,,0
66.61,,0
66.62,,0
66.63,,0
66.64,,0
66.65,,0
66.66,,0
66.67,,0
66.68,,0
66.69,,0
66.7,,0
66.71,,0
66.72,,0
66.73,,0
66.74,,0
66.75,,0
66.76,,0
66.77,,0
66.78,,0
66.79,,0
66.8,,0
66.81,,0
66.82,,0
66.83,,0
66.84,,0
66.85,,0
66.86,,0
66.87,,0
66.88,,0
66.89,,0
66.9,,0
66.91,,0
66.92,,0
66.93,,0
66.94,,0
66.95,,0
66.96,,0
66.97,,0
66.98,,0
66.99,,0
67,,0
67.01,,0
67.02,,0
67.03,,0
67.04,,0
67.05,,0
67.06,,0
67.07,,0
67.08,,0
67.09,,0
67.1,,0
67.11,,0
67.12,,0
67.13,,0
67.14,,0
67.15,,0
67.16,,0
67.17,,0
67.18,,0
67.19,,0
67.2,,0
67.21,,0
67.22,,0
67.23,,0
67.24,,0
67.25,,0
67.26,,0
67.27,,0
67.28,,0
67.29,,0
67.3,,0
67.31,,0
67.32,,0
67.33,,0
67.34,,0
67.35,,0
67.36,,0
67.37,,0
67.38,,0
67.39,,0
67.4,,0
67.41,,0
67.42,,0
67.43,,0
67.44,,0
67.45,,0
67.46,,0
67.47,,0
67.48,,0
67.49,,0
67.5,,0
67.51,,0
67.52,,0
67.53,,0
67.54,,0
67.55,,0
67.56,,0
67.57,,0
67.58,,0
67.59,,0
67.6,,0
67.61,,0
67.62,,0
67.63,,0
67.64,,0
67.65,,0
67.66,,0
67.67,,12
67.68,,0
67.69,,0
67.7,,12
67.71,,12
67.72,,12
67.73,,12
67.74,,25
67.75,,25
67.76,,37
67.77,,37
67.78,,25
67.79,,25
67.8,,25
67.81,,12
67.82,,25
67.83,,12
67.84,,12
67.85,,12
67.86,,12
67.87,,12
67.88,,0
67.89,,12
67.9,,12
67.91,,12
67.92,,12
67.93,,12
67.94,,12
67.95,,0
67.96,,25
67.97,,25
67.98,,12
67.99,,25
68,,25
68.01,,25
68.02,,25
68.03,,37
68.04,,63
68.05,,63
68.06,,88
68.07,,88
68.08,,75
68.09,,75
68.1,,75
68.11,,101
68.12,,75
68.13,,88
68.14,,88
68.15,,88
68.16,,88
68.17,,75
68.18,,113
68.19,,113
68.2,,138
68.21,,164
68.22,,164
68.23,,176
68.24,,189
68.25,,239
68.26,,290
68.27,,353
68.28,,442
68.29,,505
68.3,,555
68.31,,593
68.32,,606
68.33,,719
68.34,,745
68.35,,719
68.36,,757
68.37,,732
68.38,,745
68.39,,682
68.4,,732
68.41,,795
68.42,,770
68.43,,757
68.44,,745
68.45,,770
68.46,,770
68.47,,682
68.48,,745
68.49,,732
68.5,,707
68.51,,707
68.52,,682
68.53,,694
68.54,,682
68.55,,644
68.56,,732
68.57,,732
68.58,,732
68.59,,757
68.6,,732
68.61,,770
68.62,,719
68.63,,719
68.64,,783
68.65,,770
68.66,,783
68.67,,795
68.68,,757
68.69,,783
68.7,,745
68.71,,783
68.72,,858
68.73,,858
68.74,,833
68.75,,858
68.76,,858
68.77,,858
68.78,,833
68.79,,808
68.8,,896
68.81,,871
68.82,,833
68.83,,846
68.84,,808
68.85,,795
68.86,,783
68.87,,707
68.88,,783
68.89,,783
68.9,,757
68.91,,783
68.92,,719
68.93,,707
68.94,,707
68.95,,568
68.96,,568
68.97,,593
68.98,,543
68.99,,505
69,,492
69.01,,416
69.02,,353
69.03,,303
69.04,,227
69.05,,227
69.06,,202
69.07,,189
69.08,,164
69.09,,138
69.1,,113
69.11,,88
69.12,,75
69.13,,50
69.14,,75
69.15,,75
69.16,,75
69.17,,88
69.18,,88
69.19,,88
69.2,,88
69.21,,75
69.22,,101
69.23,,126
69.24,,151
69.25,,189
69.26,,227
69.27,,265
69.28,,315
69.29,,353
69.3,,391
69.31,,442
69.32,,479
69.33,,479
69.34,,517
69.35,,543
69.36,,555
69.37,,568
69.38,,555
69.39,,555
69.4,,644
69.41,,656
69.42,,631
69.43,,644
69.44,,631
69.45,,631
69.46,,631
69.47,,631
69.48,,568
69.49,,631
69.5,,631
69.51,,606
69.52,,606
69.53,,606
69.54,,555
69.55,,530
69.56,,505
69.57,,429
69.58,,391
69.59,,353
69.6,,303
69.61,,252
69.62,,214
69.63,,189
69.64,,151
69.65,,113
69.66,,75
69.67,,50
69.68,,25
69.69,,12
69.7,,0
69.71,,0
69.72,,0
69.73,,0
69.74,,0
69.75,,0
69.76,,0
69.77,,0
69.78,,0
69.79,,0
69.8,,0
69.81,,0
69.82,,0
69.83,,0
69.84,,0
69.85,,0
69.86,,0
69.87,,0
69.88,,0
69.89,,0
69.9,,0
69.91,,0
69.92,,0
69.93,,0
69.94,,0
69.95,,0
69.96,,0
69.97,,0
69.98,,0
69.99,,0
70,,0
70.01,,0
70.02,,0
70.03,,0
70.04,,0
70.05,,0
70.06,,0
70.07,,0
70.08,,0
70.09,,0
70.1,,0
70.11,,0
70.12,,12
70.13,,12
70.14,,12
70.15,,12
70.16,,12
70.17,,25
70.18,,12
70.19,,12
70.2,,12
70.21,,37
70.22,,25
70.23,,12
70.24,,12
70.25,,25
70.26,,37
70.27,,25
70.28,,12
70.29,,12
70.3,,37
70.31,,25
70.32,,12
70.33,,12
70.34,,25
70.35,,25
70.36,,25
70.37,,12
70.38,,25
70.39,,37
70.4,,12
70.41,,12
70.42,,25
70.43,,25
70.44,,25
70.45,,12
70.46,,12
70.47,,12
70.48,,25
70.49,,12
70.5,,0
70.51,,12
70.52,,25
70.53,,25
70.54,,12
70.55,,0
70.56,,12
70.57,,25
70.58,,12
70.59,,0
70.6,,12
70.61,,12
70.62,,25
70.63,,12
70.64,,0
70.65,,12
70.66,,12
70.67,,12
70.68,,12
70.69,,12
70.7,,25
70.71,,25
70.72,,0
70.73,,12
70.74,,25
70.75,,12
70.76,,12
70.77,,12
70.78,,12
70.79,,12
70.8,,12
70.81,,0
70.82,,0
70.83,,12
70.84,,12
70.85,,0
70.86,,0
70.87,,0
70.88,,12
70.89,,12
70.9,,0
70.91,,0
70.92,,0
70.93,,0
70.94,,0
70.95,,0
70.96,,12
70.97,,25
70.98,,12
70.99,,12
71,,12
71.01,,12
71.02,,12
71.03,,12
71.04,,12
71.05,,12
71.06,,12
71.07,,12
71.08,,12
71.09,,12
71.1,,12
71.11,,0
71.12,,12
71.13,,12
71.14,,0
71.15,,12
71.16,,12
71.17,,12
71.18,,12
71.19,,12
71.2,,12
71.21,,12
71.22,,12
71.23,,12
71.24,,12
71.25,,12
71.26,,12
71.27,,25
71.28,,12
71.29,,25
71.3,,25
71.31,,12
71.32,,25
71.33,,12
71.34,,12
71.35,,12
71.36,,12
71.37,,12
71.38,,0
71.39,,0
71.4,,0
71.41,,0
71.42,,0
71.43,,0
71.44,,0
71.45,,0
71.46,,0
71.47,,0
71.48,,0
71.49,,0
71.5,,0
71.51,,0
71.52,,0
71.53,,0
71.54,,0
71.55,,0
71.56,,0
71.57,,0
71.58,,0
71.59,,0
71.6,,0
71.61,,0
71.62,,0
71.63,,0
71.64,,0
71.65,,0
71.66,,0
71.67,,0
71.68,,0
71.69,,0
71.7,,0
71.71,,0
71.72,,0
71.73,,0
71.74,,0
71.75,,0
71.76,,0
71.77,,0
71.78,,0
71.79,,0
71.8,,0
71.81,,0
71.82,,0
71.83,,0
71.84,,0
71.85,,0
71.86,,0
71.87,,0
71.88,,0
71.89,,0
71.9,,0
71.91,,0
71.92,,0
71.93,,0
71.94,,0
71.95,,0
71.96,,12
71.97,,12
71.98,,0
71.99,,0
72,,12
72.01,,0
72.02,,0
72.03,,0
72.04,,0
72.05,,12
72.06,,0
72.07,,0
72.08,,12
72.09,,0
72.1,,0
72.11,,0
72.12,,0
72.13,,12
72.14,,0
72.15,,0
72.16,,0
72.17,,0
72.18,,0
72.19,,0
72.2,,0
72.21,,12
72.22,,0
72.23,,0
72.24,,0
72.25,,0
72.26,,0
72.27,,0
72.28,,0
72.29,,0
72.3,,0
72.31,,0
72.32,,0
72.33,,0
72.34,,0
72.35,,0
72.36,,0
72.37,,12
72.38,,0
72.39,,0
72.4,,0
72.41,,0
72.42,,0
72.43,,0
72.44,,12
72.45,,12
72.46,,0
72.47,,0
72.48,,12
72.49,,0
72.5,,0
72.51,,0
72.52,,12
72.53,,0
72.54,,0
72.55,,0
72.56,,0
72.57,,0
72.58,,0
72.59,,0
72.6,,0
72.61,,0
72.62,,0
72.63,,0
72.64,,0
72.65,,0
72.66,,0
72.67,,0
72.68,,0
72.69,,0
72.7,,0
72.71,,0
72.72,,0
72.73,,0
72.74,,0
72.75,,0
72.76,,0
72.77,,0
72.78,,0
72.79,,0
72.8,,0
72.81,,0
72.82,,0
72.83,,0
72.84,,0
72.85,,0
72.86,,0
72.87,,0
72.88,,0
72.89,,0
72.9,,0
72.91,,0
72.92,,0
72.93,,0
72.94,,0
72.95,,0
72.96,,0
72.97,,0
72.98,,0
72.99,,0
73,,0
73.01,,0
73.02,,0
73.03,,0
73.04,,0
73.05,,0
73.06,,0
73.07,,0
73.08,,0
73.09,,0
73.1,,0
73.11,,0
73.12,,0
73.13,,0
73.14,,0
73.15,,0
73.16,,0
73.17,,0
73.18,,0
73.19,,0
73.2,,0
73.21,,0
73.22,,0
73.23,,0
73.24,,0
73.25,,0
73.26,,0
73.27,,0
73.28,,0
73.29,,0
73.3,,0
73.31,,0
73.32,,0
73.33,,0
73.34,,0
73.35,,0
73.36,,0
73.37,,0
73.38,,0
73.39,,0
73.4,,0
73.41,,0
73.42,,0
73.43,,0
73.44,,0
73.45,,0
73.46,,0
73.47,,0
73.48,,0
73.49,,0
73.5,,0
73.51,,0
73.52,,0
73.53,,0
73.54,,0
73.55,,0
73.56,,0
73.57,,0
73.58,,0
73.59,,0
73.6,,0
73.61,,0
73.62,,0
73.63,,0
73.64,,0
73.65,,0
73.66,,0
73.67,,0
73.68,,0
73.69,,0
73.7,,0
73.71,,0
73.72,,0
73.73,,0
73.74,,0
73.75,,12
73.76,,12
73.77,,0
73.78,,0
73.79,,0
73.8,,0
73.81,,0
73.82,,12
73.83,,12
73.84,,12
73.85,,25
73.86,,37
73.87,,50
73.88,,37
73.89,,50
73.9,,63
73.91,,50
73.92,,63
73.93,,63
73.94,,63
73.95,,63
73.96,,88
73.97,,126
73.98,,214
73.99,,290
74,,442
74.01,,631
74.02,,1111
74.03,,1376
74.04,,1389
74.05,,1528
74.06,,1692
74.07,,1856
74.08,,2033
74.09,,2033
74.1,,2147
74.11,,2210
74.12,,2260
74.13,,2210
74.14,,2412
74.15,,2412
74.16,,2437
74.17,,2412
74.18,,2437
74.19,,2311
74.2,,2463
74.21,,2526
74.22,,2526
74.23,,2564
74.24,,2538
74.25,,2564
74.26,,2437
74.27,,2450
74.28,,2538
74.29,,2526
74.3,,2513
74.31,,2526
74.32,,2488
74.33,,2475
74.34,,2450
74.35,,2336
74.36,,2374
74.37,,2399
74.38,,2412
74.39,,2336
74.4,,2324
74.41,,2298
74.42,,2260
74.43,,2286
74.44,,2223
74.45,,2134
74.46,,2147
74.47,,1957
74.48,,1743
74.49,,1667
74.5,,1503
74.51,,1414
74.52,,1174
74.53,,947
74.54,,934
74.55,,846
74.56,,606
74.57,,492
74.58,,442
74.59,,391
74.6,,328
74.61,,265
74.62,,239
74.63,,277
74.64,,265
74.65,,252
74.66,,227
74.67,,189
74.68,,164
74.69,,126
74.7,,113
74.71,,113
74.72,,113
74.73,,101
74.74,,113
74.75,,138
74.76,,176
74.77,,227
74.78,,265
74.79,,378
74.8,,467
74.81,,581
74.82,,858
74.83,,985
74.84,,1010
74.85,,1111
74.86,,1073
74.87,,1338
74.88,,1389
74.89,,1364
74.9,,1376
74.91,,1376
74.92,,1414
74.93,,1490
74.94,,1452
74.95,,1578
74.96,,1566
74.97,,1540
74.98,,1490
74.99,,1376
75,,1288
75.01,,1225
75.02,,922
75.03,,896
75.04,,745
75.05,,530
75.06,,391
75.07,,277
75.08,,151
75.09,,101
75.1,,37
75.11,,12
75.12,,12
75.13,,0
75.14,,0
75.15,,0
75.16,,0
75.17,,12
75.18,,50
75.19,,63
75.2,,164
75.21,,252
75.22,,378
75.23,,543
75.24,,808
75.25,,947
75.26,,896
75.27,,808
75.28,,947
75.29,,959
75.3,,947
75.31,,947
75.32,,947
75.33,,922
75.34,,896
75.35,,833
75.36,,795
75.37,,871
75.38,,896
75.39,,884
75.4,,896
75.41,,947
75.42,,934
75.43,,947
75.44,,909
75.45,,959
75.46,,1124
75.47,,1136
75.48,,1149
75.49,,1199
75.5,,1199
75.51,,1187
75.52,,1187
75.53,,1098
75.54,,1086
75.55,,1136
75.56,,1111
75.57,,1086
75.58,,1098
75.59,,1098
75.6,,1086
75.61,,1086
75.62,,1035
75.63,,959
75.64,,1023
75.65,,972
75.66,,896
75.67,,808
75.68,,707
75.69,,581
75.7,,479
75.71,,454
75.72,,391
75.73,,391
75.74,,404
75.75,,366
75.76,,315
75.77,,277
75.78,,265
75.79,,252
75.8,,252
75.81,,265
75.82,,239
75.83,,277
75.84,,277
75.85,,265
75.86,,252
75.87,,252
75.88,,265
75.89,,265
75.9,,277
75.91,,265
75.92,,277
75.93,,328
75.94,,353
75.95,,353
75.96,,353
75.97,,366
75.98,,391
75.99,,404
76,,429
76.01,,416
76.02,,429
76.03,,467
76.04,,467
76.05,,442
76.06,,442
76.07,,442
76.08,,442
76.09,,429
76.1,,416
76.11,,366
76.12,,328
76.13,,341
76.14,,315
76.15,,290
76.16,,265
76.17,,252
76.18,,252
76.19,,239
76.2,,239
76.21,,239
76.22,,214
76.23,,239
76.24,,227
76.25,,214
76.26,,202
76.27,,189
76.28,,164
76.29,,126
76.3,,101
76.31,,63
76.32,,25
76.33,,12
76.34,,12
76.35,,12
76.36,,0
76.37,,0
76.38,,0
76.39,,12
76.4,,12
76.41,,12
76.42,,12
76.43,,12
76.44,,37
76.45,,37
76.46,,37
76.47,,63
76.48,,75
76.49,,101
76.5,,113
76.51,,126
76.52,,126
76.53,,113
76.54,,151
76.55,,138
76.56,,138
76.57,,126
76.58,,126
76.59,,126
76.6,,138
76.61,,138
76.62,,138
76.63,,126
76.64,,126
76.65,,151
76.66,,138
76.67,,138
76.68,,138
76.69,,138
76.7,,138
76.71,,138
76.72,,138
76.73,,138
76.74,,113
76.75,,126
76.76,,126
76.77,,126
76.78,,126
76.79,,126
76.8,,138
76.81,,126
76.82,,138
76.83,,126
76.84,,126
76.85,,113
76.86,,113
76.87,,88
76.88,,63
76.89,,37
76.9,,25
76.91,,25
76.92,,12
76.93,,12
76.94,,0
76.95,,0
76.96,,0
76.97,,0
76.98,,0
76.99,,0
77,,0
77.01,,0
77.02,,0
77.03,,0
77.04,,0
77.05,,0
77.06,,0
77.07,,0
77.08,,0
77.09,,0
77.1,,0
77.11,,0
77.12,,0
77.13,,0
77.14,,0
77.15,,0
77.16,,0
77.17,,0
77.18,,0
77.19,,12
77.2,,12
77.21,,0
77.22,,0
77.23,,12
77.24,,12
77.25,,12
77.26,,12
77.27,,12
77.28,,0
77.29,,12
77.3,,25
77.31,,25
77.32,,25
77.33,,12
77.34,,12
77.35,,25
77.36,,37
77.37,,25
77.38,,12
77.39,,0
77.4,,12
77.41,,25
77.42,,25
77.43,,12
77.44,,12
77.45,,12
77.46,,12
77.47,,12
77.48,,12
77.49,,0
77.5,,0
77.51,,12
77.52,,25
77.53,,12
77.54,,0
77.55,,0
77.56,,12
77.57,,0
77.58,,12
77.59,,0
77.6,,0
77.61,,0
77.62,,0
77.63,,0
77.64,,0
77.65,,0
77.66,,0
77.67,,0
77.68,,0
77.69,,0
77.7,,0
77.71,,0
77.72,,0
77.73,,0
77.74,,0
77.75,,0
77.76,,0
77.77,,0
77.78,,0
77.79,,0
77.8,,0
77.81,,0
77.82,,0
77.83,,0
77.84,,0
77.85,,0
77.86,,0
77.87,,0
77.88,,0
77.89,,0
77.9,,0
77.91,,0
77.92,,0
77.93,,0
77.94,,0
77.95,,0
77.96,,0
77.97,,0
77.98,,0
77.99,,0
78,,0
78.01,,0
78.02,,0
78.03,,0
78.04,,0
78.05,,0
78.06,,0
78.07,,0
78.08,,0
78.09,,0
78.1,,0
78.11,,0
78.12,,0
78.13,,0
78.14,,0
78.15,,0
78.16,,0
78.17,,0
78.18,,0
78.19,,0
78.2,,0
78.21,,0
78.22,,12
78.23,,0
78.24,,0
78.25,,0
78.26,,0
78.27,,0
78.28,,0
78.29,,0
78.3,,0
78.31,,12
78.32,,25
78.33,,0
78.34,,0
78.35,,0
78.36,,12
78.37,,12
78.38,,0
78.39,,0
78.4,,0
78.41,,0
78.42,,0
78.43,,0
78.44,,0
78.45,,0
78.46,,0
78.47,,12
78.48,,0
78.49,,0
78.5,,0
78.51,,0
78.52,,0
78.53,,0
78.54,,0
78.55,,0
78.56,,0
78.57,,0
78.58,,0
78.59,,0
78.6,,0
78.61,,0
78.62,,0
78.63,,0
78.64,,0
78.65,,0
78.66,,0
78.67,,0
78.68,,0
78.69,,0
78.7,,0
78.71,,0
78.72,,0
78.73,,0
78.74,,0
78.75,,0
78.76,,0
78.77,,12
78.78,,12
78.79,,0
78.8,,0
78.81,,0
78.82,,12
78.83,,12
78.84,,0
78.85,,0
78.86,,0
78.87,,0
78.88,,0
78.89,,0
78.9,,0
78.91,,12
78.92,,12
78.93,,12
78.94,,12
78.95,,0
78.96,,0
78.97,,12
78.98,,12
78.99,,12
79,,0
79.01,,0
79.02,,0
79.03,,12
79.04,,12
79.05,,0
79.06,,0
79.07,,12
79.08,,0
79.09,,0
79.1,,0
79.11,,0
79.12,,0
79.13,,0
79.14,,0
79.15,,0
79.16,,0
79.17,,0
79.18,,12
79.19,,0
79.2,,0
79.21,,0
79.22,,12
79.23,,12
79.24,,12
79.25,,0
79.26,,0
79.27,,0
79.28,,12
79.29,,0
79.3,,0
79.31,,0
79.32,,0
79.33,,0
79.34,,0
79.35,,0
79.36,,0
79.37,,0
79.38,,0
79.39,,0
79.4,,0
79.41,,0
79.42,,0
79.43,,0
79.44,,12
79.45,,0
79.46,,0
79.47,,0
79.48,,12
79.49,,0
79.5,,0
79.51,,0
79.52,,0
79.53,,0
79.54,,0
79.55,,0
79.56,,0
79.57,,0
79.58,,0
79.59,,0
79.6,,0
79.61,,0
79.62,,0
79.63,,0
79.64,,0
79.65,,0
79.66,,0
79.67,,0
79.68,,0
79.69,,0
79.7,,0
79.71,,0
79.72,,0
79.73,,12
79.74,,12
79.75,,0
79.76,,0
79.77,,12
79.78,,12
79.79,,0
79.8,,0
79.81,,0
79.82,,12
79.83,,12
79.84,,12
79.85,,0
79.86,,0
79.87,,12
79.88,,12
79.89,,12
79.9,,12
79.91,,25
79.92,,25
79.93,,25
79.94,,12
79.95,,12
79.96,,25
79.97,,37
79.98,,25
79.99,,25
80,,37
80.01,,37
80.02,,63
80.03,,63
80.04,,63
80.05,,101
80.06,,75
80.07,,75
80.08,,63
80.09,,63
80.1,,50
80.11,,37
80.12,,25
80.13,,0
80.14,,12
80.15,,12
80.16,,0
80.17,,0
80.18,,0
80.19,,0
80.2,,0
80.21,,0
80.22,,0
80.23,,0
80.24,,0
80.25,,0
80.26,,0
80.27,,0
80.28,,0
80.29,,0
80.3,,0
80.31,,0
80.32,,0
80.33,,0
80.34,,0
80.35,,0
80.36,,0
80.37,,0
80.38,,0
80.39,,0
80.4,,0
80.41,,0
80.42,,0
80.43,,0
80.44,,0
80.45,,0
80.46,,0
80.47,,0
80.48,,0
80.49,,0
80.5,,0
80.51,,0
80.52,,0
80.53,,0
80.54,,0
80.55,,0
80.56,,0
80.57,,0
80.58,,0
80.59,,0
80.6,,0
80.61,,0
80.62,,0
80.63,,0
80.64,,0
80.65,,0
80.66,,0
80.67,,0
80.68,,0
80.69,,0
80.7,,0
80.71,,0
80.72,,0
80.73,,0
80.74,,0
80.75,,0
80.76,,0
80.77,,0
80.78,,0
80.79,,0
80.8,,0
80.81,,25
80.82,,37
80.83,,50
80.84,,37
80.85,,50
80.86,,63
80.87,,50
80.88,,50
80.89,,50
80.9,,63
80.91,,50
80.92,,50
80.93,,37
80.94,,50
80.95,,50
80.96,,50
80.97,,50
80.98,,37
80.99,,25
81,,12
81.01,,0
81.02,,0
81.03,,0
81.04,,0
81.05,,0
81.06,,0
81.07,,0
81.08,,0
81.09,,0
81.1,,0
81.11,,0
81.12,,0
81.13,,0
81.14,,0
81.15,,0
81.16,,0
81.17,,0
81.18,,0
81.19,,0
81.2,,0
81.21,,0
81.22,,0
81.23,,0
81.24,,0
81.25,,0
81.26,,0
81.27,,0
81.28,,0
81.29,,0
81.3,,0
81.31,,0
81.32,,0
81.33,,0
81.34,,0
81.35,,0
81.36,,0
81.37,,0
81.38,,0
81.39,,0
81.4,,0
81.41,,0
81.42,,0
81.43,,0
81.44,,0
81.45,,0
81.46,,0
81.47,,0
81.48,,0
81.49,,0
81.5,,0
81.51,,0
81.52,,0
81.53,,0
81.54,,0
81.55,,0
81.56,,0
81.57,,0
81.58,,12
81.59,,0
81.6,,0
81.61,,12
81.62,,12
81.63,,12
81.64,,25
81.65,,25
81.66,,25
81.67,,37
81.68,,50
81.69,,37
81.7,,63
81.71,,75
81.72,,63
81.73,,75
81.74,,75
81.75,,63
81.76,,75
81.77,,75
81.78,,101
81.79,,88
81.8,,113
81.81,,126
81.82,,138
81.83,,126
81.84,,138
81.85,,138
81.86,,138
81.87,,151
81.88,,151
81.89,,151
81.9,,138
81.91,,151
81.92,,164
81.93,,151
81.94,,164
81.95,,164
81.96,,164
81.97,,164
81.98,,189
81.99,,202
82,,227
82.01,,239
82.02,,265
82.03,,303
82.04,,328
82.05,,404
82.06,,505
82.07,,606
82.08,,783
82.09,,909
82.1,,947
82.11,,985
82.12,,959
82.13,,1124
82.14,,1124
82.15,,1162
82.16,,1199
82.17,,1212
82.18,,1338
82.19,,1364
82.2,,1402
82.21,,1515
82.22,,1490
82.23,,1490
82.24,,1439
82.25,,1465
82.26,,1465
82.27,,1351
82.28,,1389
82.29,,1427
82.3,,1376
82.31,,1376
82.32,,1351
82.33,,1326
82.34,,1313
82.35,,1199
82.36,,1187
82.37,,1212
82.38,,1111
82.39,,1061
82.4,,1023
82.41,,1048
82.42,,1048
82.43,,934
82.44,,947
82.45,,947
82.46,,846
82.47,,833
82.48,,833
82.49,,846
82.5,,858
82.51,,783
82.52,,821
82.53,,833
82.54,,821
82.55,,808
82.56,,821
82.57,,821
82.58,,846
82.59,,783
82.6,,808
82.61,,846
82.62,,833
82.63,,846
82.64,,858
82.65,,846
82.66,,896
82.67,,858
82.68,,846
82.69,,947
82.7,,959
82.71,,959
82.72,,985
82.73,,959
82.74,,997
82.75,,1023
82.76,,922
82.77,,1023
82.78,,1061
82.79,,1048
82.8,,1048
82.81,,1035
82.82,,1061
82.83,,1073
82.84,,1023
82.85,,985
82.86,,1035
82.87,,1023
82.88,,997
82.89,,997
82.9,,947
82.91,,922
82.92,,871
82.93,,732
82.94,,631
82.95,,606
82.96,,479
82.97,,391
82.98,,341
82.99,,277
83,,214
83.01,,176
83.02,,151
83.03,,126
83.04,,113
83.05,,75
83.06,,63
83.07,,37
83.08,,25
83.09,,12
83.1,,0
83.11,,0
83.12,,0
83.13,,0
83.14,,0
83.15,,0
83.16,,0
83.17,,0
83.18,,0
83.19,,0
83.2,,0
83.21,,0
83.22,,0
83.23,,0
